LINE_ID,NAME,FROM_NODE,TO_NODE,R_PU,X_PU,B_PU,NUM_LINES,LENGTH_KM,VOLTAGE_KV
l_659,Swanbank B Power Station to Greenbank,856,103,0.003696193182658169,0.008501336194660754,0.03575884403942333,1,16.63836960943595,275
l_660,Swanbank E to Greenbank,111,103,0.0036160803746217714,0.008317074744850403,0.03498379217753077,1,16.27774275778401,275
l_661,Greenbank to Middle Ridge,103,563,0.023977711887608562,0.05514933334428096,0.23197252346929528,2,107.93538461311888,275
l_663,Greenbank to Abermain-H062,103,173,0.00695602632972369,0.015999033461060894,0.06729612018813022,1,31.312469713413925,275
l_664,Blackstone to Abermain-T136,741,115,0.0169074925201658,0.034414968246438415,0.004731647021212451,1,12.177420207976557,110
l_665,Abermain-T136 to WulkurakaTee,741,113,0.007170125977689325,0.01459469271098761,0.002006595903182397,1,5.164197876788144,110
l_666,Queensland Rail-Wulkuraka to Wulkuraka Tee,113,105,0.0065792121847246835,0.013391895820969456,0.0018412256991181528,1,4.738599252093373,110
l_667,Lockrose to Wulkuraka Tee,113,858,0.040905708811205956,0.08326300710508339,0.011447668837722401,1,29.461849798547146,110
l_668,West Darra-T155 to Upper Kedron-H23,917,117,0.024335975179042506,0.04953554242498925,0.006810545344135243,1,17.527696408715137,110
l_669,Goodna to Redbank Plains,539,232,0.00514335436919847,0.010469227006016728,0.0014393936505387455,1,3.70443975400604,110
l_670,Blackstone to Goodna,539,115,0.011771026973596645,0.02395976334403998,0.0032941812424166494,1,8.477942046459487,110
l_671,Blackstone to Redbank Plains,232,115,0.00688067387342507,0.014005516937865847,0.001925591272525774,1,4.955723444550198,110
l_672,Blackstone to Raceview,112,115,0.005898135587609271,0.012005573784442577,0.0016506229797548294,1,4.248061941075725,110
l_673,Blackstone to Raceview,112,115,0.005900270976629737,0.012009920339394204,0.001651220579137811,1,4.2495999295964175,110
l_674,Greenbank to Loganlea,528,103,0.005900049795408831,0.013570261184221392,0.05708006860916491,1,26.559003915344807,275
l_675,Belmont to Loganlea,528,169,0.00496975427311624,0.011430558359027298,0.048079918766263385,1,22.371289696691406,275
l_676,Loganlea to Browns Plains,528,487,0.015137761179285414,0.030812704467319024,0.004236378783332972,2,10.902792277937708,110
l_678,Loganlea to Jimboomba-SSJBB,528,728,0.03309730695523815,0.0673691126314913,0.009262448212123832,1,23.837941318951287,110
l_679,Loganlea to Beenleigh,528,855,0.02089458845373917,0.04253064712583299,0.00584745591924269,2,15.049078588704996,110
l_681,Loganlea to North Springwood,528,730,0.009091061414091047,0.018504730344798454,0.002544179369491836,2,6.54772875657748,110
l_683,Belmont-H3 to Loganlea,528,169,0.026660022059429096,0.05426610785308825,0.007460941580337834,2,19.20156350708881,110
l_685,Beenleigh to Coomera,855,313,0.02487742739351796,0.050637660952967976,0.006962073476097802,1,17.917670920331386,110
l_686,Beenleigh to Beenleigh-SSQR46,135,855,0.000983041455674043,0.0020009673487422033,0.00027510910739251507,2,0.7080239055747571,110
l_688,Mudgeeraba to Greenbank,599,103,0.014519771375399592,0.03339583507459206,0.14047161889076368,1,65.36057799194012,275
l_689,Mudgeeraba to Greenbank,599,103,0.01452404450355275,0.03340566337555947,0.1405129592957799,1,65.37981342745098,275
l_690,Upper Kedron to South Pine,917,233,0.01766335157820365,0.03595350895258568,0.004943177989282113,2,12.721818696206197,110
l_692,South Pine to Hays Inlet,233,731,0.023433948865063746,0.047699480281770484,0.006558108732585526,2,16.878022694480435,110
l_693,South Pine to Mount England,857,233,0.007971278306825669,0.018334138244039486,0.0771181817838927,1,35.88261440200542,275
l_694,South Pine to Tarong,233,454,0.02892852956729162,0.06653633706771389,0.2798692400440736,1,130.22143145990646,275
l_695,South Pine to Woolooga,233,388,0.03568508750173804,0.08207658826154435,0.3452356019958163,1,160.6359965666035,275
l_696,South Pine to Palmwoods,233,383,0.017313031661614825,0.03982040316365293,0.1674950329820295,1,77.93440591723933,275
l_697,Beerwah Tee to Caboolture Tee,104,386,0.030568850321948515,0.06222247396562329,0.008554846876035678,2,22.01685052949863,110
l_698,Caboolture to Caboolture Tee,104,859,0.0071032144364151706,0.014458495189946347,0.001987870371021021,2,5.116005635751402,110
l_700,South Pine to Caboolture Tee,104,233,0.04765104577986432,0.0969930476365831,0.013335385395145642,2,34.32009844859275,110
l_702,Mount England to Tarong,857,454,0.023972148615153056,0.05513653767934963,0.2319187015551652,1,107.91034160838986,275
l_703,Mount England to Tarong,857,454,0.02397340881805355,0.05513943617734505,0.23193089339599976,1,107.91601439674402,275
l_704,Wivenhoe Power Station to Mount England,857,345,0.0005147461638046867,0.0011839289715556676,0.004979914977859947,2,2.317123728436275,275
l_706,Palmwoods to Mooloolaba,62,383,0.015449550777096921,0.03223083997491218,0.008747548854268573,2,16.02339123453195,132
l_708,Palmwoods to Woolooga,383,388,0.021422623914549733,0.04927256749561772,0.20725330890976051,1,96.43368652010852,275
l_709,Cooroy to Gympie,384,391,0.05337348478664788,0.10864099344970392,0.014936838800978751,1,38.441617018954716,110
l_710,Traveston to Cooroy,384,385,0.03018736270562638,0.06144596117483088,0.00844808564333088,1,21.742088615361855,110
l_711,Cooroy to Image Flat,384,387,0.029050178048309977,0.059131237461352806,0.008129838783842876,1,20.923044903842303,110
l_712,Traveston to Gympie,385,391,0.017390317025308903,0.03627966490693297,0.009846412362721985,1,18.03624308624895,132
l_713,Gatton Bulk Supply to Lockrose,64,858,0.028144021196572944,0.05728676766539533,0.00787624622047732,1,20.270396218960272,110
l_714,Gatton Bulk Supply to Postmans Ridge,64,106,0.029835926531227,0.06073061768033109,0.008349734458153077,1,21.488970894514683,110
l_715,Cooroy to Noosaville,384,63,0.02461815296306312,0.050109911419406204,0.00688951421959806,2,17.73093159839665,110
l_716,Beerwah to Beerwah Tee,386,392,0.0008236742289365593,0.0016765775528483488,0.00023050938553713553,2,0.5932415577459742,110
l_717,Palmwoods to Beerwah Tee,386,383,0.02403201735144099,0.04891684045172586,0.006725481213671809,2,17.308774401930712,110
l_718,Caboolture to Caboolture-SSQR50,116,859,0.002891141761923876,0.005884879251839911,0.0008091005978203961,2,2.0823104356713626,110
l_720,Image Flat to Nambour,387,430,0.0017815456611229804,0.003716659075730335,0.001008712675962469,2,1.8477173571075485,132
l_722,Image Flat to Palmwoods,387,383,0.012358189178936687,0.025781643981291597,0.006997217275294484,2,12.817207634154336,132
l_724,Tarong Power Station to Tarong,454,455,0.00031905416046485753,0.000733832499649367,0.0030866914688660934,1,1.4362185050687408,275
l_725,Tarong Power Station to Tarong,454,455,0.00034762357862032665,0.0007995428715436246,0.003363086483312764,1,1.564823400783464,275
l_726,Tarong Power Station to Tarong,454,455,0.0002795894752884082,0.0006430627427882932,0.002704890125551375,1,1.2585686945646348,275
l_727,Tarong Power Station to Tarong,454,455,0.0002892591610237148,0.0006653032603343589,0.002798439560613748,1,1.3020966697868113,275
l_728,Tarong North Power Station to Tarong,454,456,0.0004356036136871893,0.0010018991390760333,0.0042142498822659545,1,1.9608644812555764,275
l_729,Greenbank to Molendinar,314,103,0.012771008151818695,0.029373636192165622,0.12355319815796625,2,57.488541159600516,275
l_731,Coomera to Cades County,313,160,0.008359397387833756,0.01701543829272904,0.0023394195030456747,1,6.0207564519516925,110
l_732,Cades County to Molendinar,160,314,0.014988318603008137,0.030508516160796677,0.004194556524944194,1,10.795158041452288,110
l_733,Beenleigh to Stradbroke Island,855,97,0.06221809715454347,0.12664408015402373,0.01741204816241525,1,44.81184378392714,110
l_734,Ibis to Rocky Point Tee,165,98,0.02746498921678271,0.05590460741928405,0.007686215697580426,1,19.781331519230402,110
l_735,Beenleigh to Rocky Point Tee,855,165,0.017231100630793483,0.03507366810026112,0.004822210382448034,1,12.41049509717864,110
l_736,Rocky Point to Rocky Point Tee,165,99,0.0027846862915801404,0.005668190607608981,0.00077930849774743,1,2.0056371504833153,110
l_737,Woolooga to Mungar,388,674,0.059540118483499056,0.12421254563426007,0.033711665972543894,1,61.751608598600455,132
l_738,Teebar Creek to Gin Gin,671,717,0.022523821257558554,0.05180534875648585,0.21790684948497493,1,101.39071325017055,275
l_739,Woolooga to Gin Gin,388,717,0.033470397199791814,0.07698274551754597,0.3238095668322634,1,150.6665945377533,275
l_740,Woolooga to Gin Gin,388,717,0.03323566993555304,0.07644286697529086,0.3215386964478106,1,149.60997255215466,275
l_741,Maryborough to Aramara,672,677,0.03185004435467084,0.06644553602885714,0.018033522334910047,1,33.03304600213005,132
l_742,Maryborough to Aramara,672,677,0.03179189266755667,0.0663242200275902,0.01800059679996547,1,32.97273439520878,132
l_743,Bundaberg to Isis,673,1,0.05566905640699492,0.11331359787803306,0.015579266092100712,1,40.0949751502761,110
l_744,Bundaberg to Isis,673,1,0.055682037017961254,0.11334001973294107,0.015582898781521637,1,40.10432428079352,110
l_745,Calliope River-H67 to Wurdong,616,432,0.003906411300789717,0.008984843091656858,0.03779260053672876,1,17.58466396560847,275
l_746,Gin Gin-H6 to Calliope River-H67,717,616,0.033915430370126926,0.07800633287129831,0.3281150430192355,1,152.66990605600287,275
l_747,Calliope River-H67 to Boyne Island,516,380,0.020954782443067022,0.04371584969530765,0.011864615728700305,2,21.733102933809512,132
l_749,Gladstone-T5 to to Gladstone North,378,439,0.0007586765925176955,0.0015827504759814352,0.00042956333510207146,1,0.78685600881121,132
l_750,Gladstone-T5 to Gladstone North,378,439,0.0009058343816952522,0.0018897509333070262,0.0005128842011058349,1,0.9394796587296473,132
l_751,Gladstone South-T152 to Queensland Alumina Limited South Tee,433,434,0.0021349108700237304,0.004453849280487965,0.0012087883592529164,1,2.2142075594817547,132
l_752,Gladstone South-T152 to Queensland Alumina Limited,433,379,0.0031642394290507477,0.0066012336637794496,0.001791595069110835,1,3.2817683221297758,132
l_753,Queensland Alumina Limited South to Tee,434,324,4.2484483987325134e-05,8.863109514110407e-05,2.405475114386144e-05,1,0.04406247910685435,132
l_754,Queensland Alumina Limited to Queensland Alumina Limited South Tee,434,379,0.0010293285590270175,0.002147384383291485,0.0005828067098579188,1,1.067560762648021,132
l_755,Callemondah to Gladstone South-T152,433,441,0.011792983749770258,0.024602512885297502,0.006677197478236009,1,12.231008860476011,132
l_756,Calliope River-H67 to Gladstone South-T152,433,516,0.013357317971503288,0.027866025636923947,0.007562924851571664,1,13.853446924730553,132
l_757,Gladstone-T5 to Calliope River-H67,516,439,0.002349711962693518,0.004901967141270008,0.0013304089215067218,2,2.4369869784507063,132
l_758,Gladstone South-T152 to Callide A Power Station,928,433,0.08364859761887047,0.17450763474472,0.04736190746379868,2,86.75554553042852,132
l_759,Gladstone South-T152 to Gladstone South-T19,433,158,0.0005036805753696406,0.0010507779972008396,0.00028518437225525257,1,0.5223887110262272,132
l_760,Gladstone South-T152 to Gladstone South-T19,433,158,0.00042162710475124337,0.0008795981150771301,0.00023872562706243,1,0.4372875400705753,132
l_761,Gladstone South-T152 to Queensland Alumina Limited,433,379,0.0030778458180197353,0.006420999384338568,0.0017426789327069994,2,3.192165805546183,132
l_763,Wurdong to Boyne Island,432,380,0.0017152463005268642,0.003945109126287664,0.01659416105129762,1,7.721160802222862,275
l_764,Wurdong to Boyne Island,432,380,0.0016046808993552947,0.0036908059553205368,0.015524495386851186,1,7.223451965103818,275
l_765,Boat Creek Tee to Boat Creek,435,783,4.8520739388096874e-05,0.00010122392613515395,2.7472484110788214e-05,1,0.05032293827965476,132
l_766,Boat Creek to Boat Creek Tee,436,783,4.9495568531461987e-05,0.00010325761388284297,2.8024433204919316e-05,1,0.051333975362630575,132
l_767,Yarwun to Boat Creek Tee,436,703,0.001511016077883673,0.003152280484296349,0.0008555385947187012,1,1.5671395322050667,132
l_768,Yarwun to Boat Creek Tee,435,703,0.0015494735772599137,0.0032325104874928435,0.0008773132637340214,1,1.6070254529867105,132
l_769,Aramara to Kilkivan,389,672,0.06372083299825357,0.13293434877597998,0.036078790103931536,1,66.08760679533157,132
l_770,Kilkivan to Woolooga,389,388,0.019039743134248242,0.039720696282840424,0.010780318835319384,1,19.74693359352032,132
l_771,Kilkivan to Woolooga,389,388,0.019043882908195586,0.03972933267580448,0.010782662778866513,1,19.751227130499995,132
l_772,Woolooga to Gympie,388,391,0.02981488914532944,0.06219979692467346,0.01688121571599369,2,30.922299313584535,132
l_774,Stanwell Power Station to Bouldercombe,220,223,0.018697747173754484,0.039007224594648594,0.010586680430193937,1,19.39223492592251,132
l_775,Calvale to Stanwell,930,222,0.022651934118888314,0.05210001152198583,0.21914627816235824,1,101.96741177029335,275
l_776,Stanwell Power Station to Grantleigh,220,227,0.03663179393836519,0.07642121803125097,0.020740953036018406,1,37.99240342750447,132
l_777,Stanwell to Bouldercombe,221,222,0.003936159594891032,0.00905326490752933,0.03808040059387913,1,17.71857555735918,275
l_778,Stanwell to Bouldercombe,222,221,0.003925510970028561,0.009028772805657753,0.0379773804061146,1,17.67064089931011,275
l_779,Stanwell to Broadsound,222,178,0.02838173609246956,0.06527869848423322,0.27457928315554464,1,127.76004714244108,275
l_780,Stanwell to Broadsound,222,178,0.02836423403331848,0.06523844331314523,0.27440995937493473,1,127.68126183153034,275
l_781,Bouldercombe-H10 to Calliope River-H67,616,221,0.02216972620357401,0.050990921330746085,0.21448115467281728,1,99.79675858007643,275
l_782,Bouldercombe to Raglan,221,225,0.009902525549467548,0.02277605490622618,0.09580204529925486,1,44.57610087371924,275
l_783,Bouldercombe to Broadsound,221,178,0.03199661336930882,0.07359300607427902,0.30955143595606155,1,144.03237416987972,275
l_784,Bouldercombe to Nebo 275,221,622,0.06507509106459376,0.14967432698969915,0.629569375093262,1,292.9347477238037,275
l_785,Bouldercombe 275 to Bouldercombe 132,223,221,0.00031741257174834186,0.0006621858430480862,0.00017971926940709332,1,0.32920218155613745,132
l_786,Bouldercombe 275 to Bouldercombe 132,223,221,0.0003579936194823099,0.0007468459910613716,0.000202696293317493,1,0.3712905253487957,132
l_787,Bouldercombe to Rockhampton,223,228,0.021557958320739198,0.04497419470937752,0.012206134426154959,1,22.358682486938083,132
l_788,Bouldercombe to Egans Hill,223,91,0.01178787684322613,0.02459185886111483,0.006674305943386001,1,12.225712268831673,132
l_789,Bouldercombe to Rocklands,223,784,0.01184028289881115,0.024701188330666857,0.006703978296848152,1,12.280064835052707,132
l_790,Bouldercombe to Pandoin,223,381,0.03602724754918126,0.07516001385720575,0.02039865835377446,1,37.365402458150854,132
l_791,Mudgeeraba to Burleigh Heads,599,299,0.005982823507106325,0.012177954878615577,0.0016743233209818313,1,4.3090574069039596,110
l_792,Mudgeeraba to Burleigh Heads,599,299,0.006022150996893341,0.01225800544262547,0.0016853293172690129,1,4.337382563238656,110
l_793,Mudgeeraba to Nerang,599,597,0.01848092886641672,0.03761767626653261,0.005171981115219939,1,13.310669004978708,110
l_794,Mudgeeraba to Robina,599,598,0.005638989621267961,0.011478085737815226,0.001578099674584912,1,4.061415143889424,110
l_795,Molendinar to Robina,598,314,0.01871462137738787,0.038093354155191154,0.005237381142580439,1,13.478983253951977,110
l_796,Molendinar to Nerang,597,314,0.005892718045878789,0.011994546452837615,0.0016491068533889147,1,4.24416002113889,110
l_797,Mudgeeraba to Merrimac,599,606,0.011013130806010425,0.022417076129453452,0.0030820801789697497,2,7.932076354328936,110
l_799,Robina to SSQR47,598,177,0.00015081314279388018,0.00030697807579725445,4.2205818338185694e-05,1,0.10862137070273511,110
l_800,Bouldercombe to Rockhampton,223,228,0.02157669681454729,0.04501328693956682,0.012216744177364342,1,22.378116981944764,132
l_801,Woolooga to Teebar Creek,388,671,0.011024429523781147,0.02535646193379036,0.1066559123084023,1,49.62633825809221,275
l_802,Gin Gin to Bundaberg,1,717,0.04992030179638691,0.10414369206668966,0.028264917542526826,1,51.77448443453842,132
l_803,Gin Gin to Bundaberg,1,717,0.049817469458125596,0.10392916332818034,0.0282066937847155,1,51.66783260942741,132
